COUNTY_NAME,MUNICIPALITY_NAME,PF_NAME,PERMIT_NUMBER,PF_KIND,MONITORING_PERIOD_BEGIN_DATE,MONITORING_PERIOD_END_DATE,SUBMISSION_DATE,OUTFALL_NUMBER,NON_COMPLIANCE_DATE,NON_COMPL_TYPE_DESC,NON_COMPL_CATEGORY_DESC,PARAMETER,SAMPLE_VALUE,VIOLATION_CONDITION,PERMIT_VALUE,UNIT_OF_MEASURE,STAT_BASE_CODE,DISCHARGE_COMMENTS,FACILITY_COMMENTS,Effective_Result,Is_Violation,Permit_Limit_Clean,Exceedance_Delta,Percent_of_Limit,Percent_Over_Limit,Severity,Data_Quality_Flag,Sample_Date,Month_Bucket,Compliance_Period_Key,Source_File,Ingested_At,Row_Hash,Has_Industrial_Parameters,Chemical_Laundering_Candidate,ACTIVITY_ID,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,STAY_VALUE_NMBR,LIMIT_TYPE_CODE,DMR_EVENT_ID,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,REPORTED_EXCURSION_NMBR,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,VALUE_RECEIVED_DATE,DAYS_LATE,NODI_CODE,EXCEEDENCE_PCT,NPDES_VIOLATION_ID,VIOLATION_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DATE,REGION,CHESAPEAKE_BAY_IND
"3603336486","WAG994251","0","3600677232","L001","ARW","3600869959","11","3601167563","3610525426","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617030844","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628531712","01/31/2026","","","","4008448114","C1","3864791553","111","","",111.0,"=","02/20/2026","","","1010","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",111.0,True,10.0,101.0,1110.0,1010.0,"","","-L001-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-8065432822769251356,False,False
"3603336486","WAG994251","0","3600777984","L002","ARW","3600869955","11","3601167551","3610548130","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617060728","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628531629","10/31/2025","","","","4008448376","C1","3858626205","60","","",60.0,"=","11/24/2025","","","500","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",60.0,True,10.0,50.0,600.0,500.0,"","","-L002-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",3958918300314774130,False,False
"3603336486","WAG994251","0","3600777984","L002","ARW","3600869955","11","3601167551","3610548130","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617060728","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628531656","01/31/2026","","","","4008448383","C1","3864791564","111","","",111.0,"=","02/20/2026","","","1010","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",111.0,True,10.0,101.0,1110.0,1010.0,"","","-L002-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-8230318099530478744,False,False
"3603336486","WAG994251","0","3600777983","L003","ARW","3600869958","11","3601167561","3610525436","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617030859","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628531624","10/31/2025","","","","4008447777","C1","3858626187","60","","",60.0,"=","11/24/2025","","","500","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",60.0,True,10.0,50.0,600.0,500.0,"","","-L003-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-667946487998723056,False,False
"3603336486","WAG994251","0","3600777983","L003","ARW","3600869958","11","3601167561","3610525436","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617030859","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628531645","01/31/2026","","","","4008447799","C1","3864791557","111","","",111.0,"=","02/20/2026","","","1010","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","01/31/2026","","","","","","","","",111.0,True,10.0,101.0,1110.0,1010.0,"","","-L003-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",4443376262565460753,False,False
"3603803630","WAG994662","0","3600793696","001","EXO","3600869979","11","3601167593","3610548397","01/01/2024","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617061073","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3628532031","10/31/2025","","","","4008449755","C1","3858523212","58.3","","",58.3,"=","11/21/2025","","","483","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",58.3,True,10.0,48.3,583.0,483.0,"","","-001-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-1941477332622392375,False,False
"3603803630","WAG994662","0","3600932982","L004","EXO","3600976429","11","3601290626","3610574211","01/01/2025","08/31/2027","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617093757","C1","10","19","mg/L","19","mg/L",10.0,"AF","AVG","<=","N","GR","01/30","","ALR","3631387657","10/31/2025","","","","4047110133","C1","3858523221","42","","",42.0,"=","11/21/2025","","","320","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","10/31/2025","","","","","","","","",42.0,True,10.0,32.0,420.0,320.0,"","","-L004-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-8491448374322598060,False,False
"3602940347","WAR309930","1","3600933555","0O7","EXO","3600976795","09","3601291097","3610161932","01/01/2025","12/31/2025","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3616474687","C1","500","28","ug/L","19","mg/L",0.50000002,"DD","MAX","<=","N","GR","01/07","","ENF","3631396152","12/31/2025","","","","4047214203","C1","3861989710","610","","",0.61000003,"=","01/15/2026","","","22","3685705408","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","12/31/2025","","","","","","","","",0.61000003,True,0.50000002,0.11000001000000004,122.00000111999995,22.00000111999996,"","","-0O7-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",-6900134872862757947,False,False
"3604676597","WAR311285","0","3601054683","001","EXO","3601047166","06","3601387274","3610532749","01/01/2026","12/31/2030","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3617039618","C1","250","28","ug/L","19","mg/L",0.25000001,"DD","MAX","<=","N","GR","01/07","","ALR","3634124630","02/28/2026","","","","4087500241","C1","3867086826","370","","",0.37000002,"=","03/12/2026","","","48","","","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","02/28/2026","","","","","","","","",0.37000002,True,0.25000001,0.12000000999999999,148.00000207999992,48.000002079999916,"","","-001-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",671118336328934071,False,False
"3603412589","WAR311877","1","3600695078","101","EXO","3600755455","01","3601019348","3610106510","12/01/2022","12/31/2025","1","1","52290","Total Petroleum Hydrocarbons - Diesel","P","","3616398389","C1","250","28","ug/L","19","mg/L",0.25000001,"DD","MAX","<=","N","GR","01/07","","ENF","3624039694","11/30/2025","","","","3953133885","C1","3860594178","315","","",0.31500001,"=","12/15/2025","","","26","3685545292","E90","","","","","Effluent Limit Exceedance","Effluent Limit Exceedance","11/30/2025","","","","","","","","",0.31500001,True,0.25000001,0.065,125.99999896000004,25.999998960000042,"","","-101-Total Petroleum Hydrocarbons - Diesel","EPA_ECHO","2026-03-25T20:44:54.291223",4875730281965481028,False,False
